dates,open,high,low,close,volume,split,dividend,absoluteChange,percentChange
2015-03-05,1.1111101761991586,274.865,,,,,,,
2015-03-06,1.1057331225830689,272.2111,,,,,,,
2015-03-07,1.1131799794261565,275.8898,,,,,,,
2015-03-08,1.110322859778982,274.4754,,,,,,,
2015-03-09,1.138367348384083,288.5161,,,,,,,
2015-03-10,1.142298067484692,290.512,,,,,,,
2015-03-11,1.1527060806397693,295.8301,,,,,,,
2015-03-12,1.148875286852247,293.8671,,,,,,,
2015-03-13,1.1299874268106167,284.2838,,,,,,,
2015-03-14,1.1241644492822243,281.3615,,,,,,,
2015-03-15,1.1320874985567386,285.3415,,,,,,,
2015-03-16,1.1420312489823452,290.3763,,,,,,,
2015-03-17,1.130327825771565,284.4553,,,,,,,
2015-03-18,1.0709744520908713,255.3662,,,,,,,
2015-03-19,1.080108651603356,259.7404,,,,,,,
2015-03-20,1.082387665929691,260.83799999999997,,,,,,,
2015-03-21,1.0798507742070824,259.6162,,,,,,,
2015-03-22,1.0967309398979337,267.7968,,,,,,,
2015-03-23,1.092928746477363,265.9432,,,,,,,
2015-03-24,1.0499582285376192,245.4422,,,,,,,
2015-03-25,1.051436672640808,246.1339,,,,,,,
2015-03-26,1.054665686378997,247.648,,,,,,,
2015-03-27,1.0523920555465285,246.5814,,,,,,,
2015-03-28,1.0644241344977317,252.252,,,,,,,
2015-03-29,1.042606131261043,242.0165,,,,,,,
2015-03-30,1.0529693480835323,246.852,,,,,,,
2015-03-31,1.045558251944163,243.3894,,,,,,,
2015-04-01,1.0523352905519419,246.5548,,,,,,,
2015-04-02,1.0644338397303892,252.2566,,,,,,,
2015-04-03,1.0671463594232893,253.5439,,,,,,,
2015-04-04,1.0662555059435643,253.1206,,,,,,,
2015-04-05,1.0805336487207566,259.9451,,,,,,,
2015-04-06,1.0691959581567454,254.5187,,,,,,,
2015-04-07,1.065572465543044,252.7965,,,,,,,
2015-04-08,1.0476417989422397,244.3604,,,,,,,
2015-04-09,1.0452811345122943,243.2604,,,,,,,
2015-04-10,1.0278622625332037,235.2201,,,,,,,
2015-04-11,1.0298197728905278,236.11700000000002,,,,,,,
2015-04-12,1.0287684604045877,235.6352,,,,,,,
2015-04-13,1.0017161589806298,223.4056,,,,,,,
2015-04-14,0.9901443349922533,218.2741,,,,,,,
2015-04-15,1.002075291971504,223.5659,,,,,,,
2015-04-16,1.0122008795776252,228.107,,,,,,,
2015-04-17,0.9990821272878267,222.2325,,,,,,,
2015-04-18,1.000453486828638,222.843,,,,,,,
2015-04-19,0.9978664724091308,221.6913,,,,,,,
2015-04-20,1.00373621859151,224.3076,,,,,,,
2015-04-21,1.0291605190468134,235.815,,,,,,,
2015-04-22,1.0250237584268844,233.923,,,,,,,
2015-04-23,1.0286075995503021,235.5616,,,,,,,
2015-04-24,1.0181278305311388,230.78599999999997,,,,,,,
2015-04-25,1.0071882242885215,225.8529,,,,,,,
2015-04-26,0.9913715926143251,218.815,,,,,,,
2015-04-27,1.0130711223954076,228.4994,,,,,,,
2015-04-28,1.006793447534832,225.6763,,,,,,,
2015-04-29,1.0074626324155058,225.9764,,,,,,,
2015-04-30,1.0308075861465484,236.5704,,,,,,,
2015-05-01,1.0210747116067802,232.1241,,,,,,,
2015-05-02,1.0271721545592993,234.9045,,,,,,,
2015-05-03,1.0385131077658745,240.1203,,,,,,,
2015-05-04,1.035586198792436,238.7688,,,,,,,
2015-05-05,1.0307701127078615,236.5532,,,,,,,
2015-05-06,1.0164980281799816,230.0478,,,,,,,
2015-05-07,1.0334458215558606,237.7829,,,,,,,
2015-05-08,1.045569638889733,243.3946,,,,,,,
2015-05-09,1.0392957300624686,240.4825,,,,,,,
2015-05-10,1.0374547566765322,239.6312,,,,,,,
2015-05-11,1.0422549140703903,241.8539,,,,,,,
2015-05-12,1.040391786127587,240.99,,,,,,,
2015-05-13,1.029123640297788,235.7981,,,,,,,
2015-05-14,1.031174840893895,236.739,,,,,,,
2015-05-15,1.0324178748196635,237.3101,,,,,,,
2015-05-16,1.0289675414853658,235.7265,,,,,,,
2015-05-17,1.0297817160547762,236.0996,,,,,,,
2015-05-18,1.0227040583094364,232.8655,,,,,,,
2015-05-19,1.0206771998392217,231.9434,,,,,,,
2015-05-20,1.025729939829747,234.2455,,,,,,,
2015-05-21,1.0280465907263083,235.3048,,,,,,,
2015-05-22,1.0393745982854303,240.519,,,,,,,
2015-05-23,1.0361611312803667,239.0331,,,,,,,
2015-05-24,1.0408157913771638,241.1864,,,,,,,
2015-05-25,1.03280456196044,237.4879,,,,,,,
2015-05-26,1.0324550709348699,237.3271,,,,,,,
2015-05-27,1.032145062349599,237.1847,,,,,,,
2015-05-28,1.0327691180425964,237.4716,,,,,,,
2015-05-29,1.0319714168635847,237.1049,,,,,,,
2015-05-30,1.0236443545312417,233.2939,,,,,,,
2015-05-31,1.0163904286884005,229.9992,,,,,,,
2015-06-01,1.0014980969019531,223.3086,,,,,,,
2015-06-02,1.0069491323578674,225.7461,,,,,,,
2015-06-03,1.0067243630477143,225.6452,,,,,,,
2015-06-04,1.003900089075009,224.37099999999998,,,,,,,
2015-06-05,1.005363744544145,225.0357,,,,,,,
2015-06-06,1.0067996932347771,225.6791,,,,,,,
2015-06-07,1.0016800550538614,223.3896,,,,,,,
2015-06-08,1.0133942790760815,228.6452,,,,,,,
2015-06-09,1.014916693781512,229.3327,,,,,,,
2015-06-10,1.014074167414801,228.9521,,,,,,,
2015-06-11,1.0164339559326496,230.0189,,,,,,,
2015-06-12,1.0168430651248723,230.2041,,,,,,,
2015-06-13,1.0224579121129804,232.7533,,,,,,,
2015-06-14,1.0248715416172731,233.8536,,,,,,,
2015-06-15,1.0324169311302644,237.3096,,,,,,,
2015-06-16,1.061562928881479,250.8977,,,,,,,
2015-06-17,1.0578975813791274,249.1681,,,,,,,
2015-06-18,1.0572713648616214,248.8732,,,,,,,
2015-06-19,1.045896708167959,243.547,,,,,,,
2015-06-20,1.0495735638845132,245.2612,,,,,,,
2015-06-21,1.0468903977760509,244.01,,,,,,,
2015-06-22,1.0527945773602243,246.77,,,,,,,
2015-06-23,1.0468393412639112,243.9862,,,,,,,
2015-06-24,1.0387186214884183,240.2155,,,,,,,
2015-06-25,1.0434782925642812,242.422,,,,,,,
2015-06-26,1.0439728501793935,242.6424,,,,,,,
2015-06-27,1.0611588023620617,250.7066,,,,,,,
2015-06-28,1.0555581512811227,248.0673,,,,,,,
2015-06-29,1.0733231738180236,256.4875,,,,,,,
2015-06-30,1.0857980814874868,262.4843,,,,,,,
2015-07-01,1.075774491747568,257.6604,,,,,,,
2015-07-02,1.068842469555433,254.3505,,,,,,,
2015-07-03,1.0714564298069145,255.5961,,,,,,,
2015-07-04,1.0813725022687801,260.3488,,,,,,,
2015-07-05,1.10330186588092,271.0153,,,,,,,
2015-07-06,1.098156640514248,268.4935,,,,,,,
2015-07-07,1.0908997208294824,264.9566,,,,,,,
2015-07-08,1.1005108142466458,269.6459,,,,,,,
2015-07-09,1.0973790478110867,268.1134,,,,,,,
2015-07-10,1.1291862136274164,283.881,,,,,,,
2015-07-11,1.1472973845573249,291.6873,,,,,,,
2015-07-12,1.179947541604938,309.9778,,,,,,,
2015-07-13,1.1430234908446972,290.8811,,,,,,,
2015-07-14,1.1347221066035074,286.1856,,,,,,,
2015-07-15,1.1290710540785072,283.8231,,,,,,,
2015-07-16,1.1170815092848159,277.8273,,,,,,,
2015-07-17,1.1184095864912011,278.4883,,,,,,,
2015-07-18,1.1103596560510756,274.4938,,,,,,,
2015-07-19,1.1062971964426103,272.4889,,,,,,,
2015-07-20,1.1182601812352502,278.4139,,,,,,,
2015-07-21,1.1115840448020553,275.0995,,,,,,,
2015-07-22,1.1146464865344425,276.6174,,,,,,,
2015-07-23,1.1126484516073143,275.6266,,,,,,,
2015-07-24,1.1393701725491339,287.9738,,,,,,,
2015-07-25,1.1376138851677184,288.1343,,,,,,,
2015-07-26,1.1445084115329234,291.6372,,,,,,,
2015-07-27,1.1466515577895884,292.7306,,,,,,,
2015-07-28,1.1487149859095436,293.7851,,,,,,,
2015-07-29,1.1388643847000564,288.7681,,,,,,,
2015-07-30,1.1359455313734057,287.2898,,,,,,,
2015-07-31,1.129306929595786,283.9417,,,,,,,
2015-08-01,1.1215152664490486,280.0371,,,,,,,
2015-08-02,1.1247407058363594,281.65,,,,,,,
2015-08-03,1.122401139838083,280.4796,,,,,,,
2015-08-04,1.130423189519408,284.5033,,,,,,,
2015-08-05,1.1241977316704295,281.3783,,,,,,,
2015-08-06,1.1179341916109373,278.2516,,,,,,,
2015-08-07,1.1194973940280544,279.0303,,,,,,,
2015-08-08,1.0810631155936379,260.2,,,,,,,
2015-08-09,1.0898330970000611,264.4388,,,,,,,
2015-08-10,1.0884365220459822,263.7615,,,,,,,
2015-08-11,1.1031010358122963,270.9167,,,,,,,
2015-08-12,1.0923092493274544,265.6418,,,,,,,
2015-08-13,1.0875605063550606,263.3371,,,,,,,
2015-08-14,1.0907184059816357,264.8686,,,,,,,
2015-08-15,1.0821724849376568,260.7343,,,,,,,
2015-08-16,1.0758018387258415,257.6735,,,,,,,
2015-08-17,1.0743615232700914,256.98400000000004,,,,,,,
2015-08-18,0.9917995873308968,219.0045,,,,,,,
2015-08-19,1.0119409845018996,225.3944,,,,,,,
2015-08-20,1.030837258914686,234.6873,,,,,,,
2015-08-21,1.0240510217710703,231.9406,,,,,,,
2015-08-22,1.015827613492125,229.7444,,,,,,,
2015-08-23,1.0110737976146333,227.58900000000003,,,,,,,
2015-08-24,0.9691876177718434,209.1322,,,,,,,
2015-08-25,0.9979109953726406,221.7118,,,,,,,
2015-08-26,1.0090794929987765,225.3798,,,,,,,
2015-08-27,1.0066532213707922,224.261,,,,,,,
2015-08-28,1.018560764066037,230.9825,,,,,,,
2015-08-29,1.0158534953173344,229.7562,,,,,,,
2015-08-30,1.0133136103806812,228.6088,,,,,,,
2015-08-31,1.0164306417410343,230.0173,,,,,,,
2015-09-01,1.0105134820043153,227.3469,,,,,,,
2015-09-02,1.0138593285576172,228.8551,,,,,,,
2015-09-03,1.0092189952507324,226.765,,,,,,,
2015-09-04,1.0165806480209574,230.0851,,,,,,,
2015-09-05,1.026674591414315,234.6771,,,,,,,
2015-09-06,1.0396147097764121,239.4383,,,,,,,
2015-09-07,1.0382962861349339,240.0202,,,,,,,
2015-09-08,1.0458973523329782,243.5473,,,,,,,
2015-09-09,1.0345506802709974,238.2916,,,,,,,
2015-09-10,1.0351973664667837,238.5896,,,,,,,
2015-09-11,1.0499408818230467,240.0838,,,,,,,
2015-09-12,1.0269837190212043,234.8185,,,,,,,
2015-09-13,1.0171171058109694,230.328,,,,,,,
2015-09-14,1.0169236746813723,230.2406,,,,,,,
2015-09-15,1.0162244777782237,229.9241,,,,,,,
2015-09-16,1.0137319541324092,228.7976,,,,,,,
2015-09-17,1.0225435245793846,232.7924,,,,,,,
2015-09-18,1.0223774471064875,232.7167,,,,,,,
2015-09-19,1.0191243867390631,231.2382,,,,,,,
2015-09-20,1.0182921909598417,230.8605,,,,,,,
2015-09-21,1.0088642275665707,226.6056,,,,,,,
2015-09-22,1.01803411116143,230.5237,,,,,,,
2015-09-23,1.016294087651073,229.9556,,,,,,,
2015-09-24,1.0258345894177354,234.2833,,,,,,,
2015-09-25,1.0270261413019475,234.8379,,,,,,,
2015-09-26,1.025648660827323,234.2083,,,,,,,
2015-09-27,1.0231938488802823,232.8486,,,,,,,
2015-09-28,1.041707582788886,239.3428,,,,,,,
2015-09-29,1.030918691242254,236.6214,,,,,,,
2015-09-30,1.0300994999851831,236.2455,,,,,,,
2015-10-01,1.0329826329321543,237.5698,,,,,,,
2015-10-02,1.0326179784827754,237.4021,,,,,,,
2015-10-03,1.0362804202404916,239.0891,,,,,,,
2015-10-04,1.0354097404072855,238.6874,,,,,,,
2015-10-05,1.0427181405915218,240.5872,,,,,,,
2015-10-06,1.0520514196364177,246.4218,,,,,,,
2015-10-07,1.0452940253242284,243.2664,,,,,,,
2015-10-08,1.0440559967046557,242.6905,,,,,,,
2015-10-09,1.047557979237657,244.3213,,,,,,,
2015-10-10,1.0497651789364009,245.3313,,,,,,,
2015-10-11,1.0544046217979162,247.5253,,,,,,,
2015-10-12,1.0502653295458197,245.5856,,,,,,,
2015-10-13,1.0595247752375845,249.9352,,,,,,,
2015-10-14,1.0651477721674152,252.5949,,,,,,,
2015-10-15,1.0698144265326772,254.8133,,,,,,,
2015-10-16,1.0867304891915899,262.9353,,,,,,,
2015-10-17,1.1036890726059876,271.2039,,,,,,,
2015-10-18,1.0866585706795449,262.9003,,,,,,,
2015-10-19,1.0897857009554992,264.4158,,,,,,,
2015-10-20,1.1016792876294725,270.2188,,,,,,,
2015-10-21,1.0957689216244173,267.3272,,,,,,,
2015-10-22,1.110191770985531,274.4108,,,,,,,
2015-10-23,1.116333991691949,277.4554,,,,,,,
2015-10-24,1.1267571303269752,282.6605,,,,,,,
2015-10-25,1.1275754988497204,283.0717,,,,,,,
2015-10-26,1.1336606544785977,286.1325,,,,,,,
2015-10-27,1.1499161123936943,294.3998,,,,,,,
2015-10-28,1.1682967780958888,303.8866,,,,,,,
2015-10-29,1.1888911970129015,313.5861,,,,,,,
2015-10-30,1.213400724960928,326.0045,,,,,,,
2015-10-31,1.1846095457107293,312.4321,,,,,,,
2015-11-01,1.2083533233501904,325.082,,,,,,,
2015-11-02,1.27045011938075,359.3523,,,,,,,
2015-11-03,1.3415611997339407,400.7063,,,,,,,
2015-11-04,1.3550310948254416,408.7414,,,,,,,
2015-11-05,1.3192857183447206,387.51,,,,,,,
2015-11-06,1.2977293961803926,374.95,,,,,,,
2015-11-07,1.3167701541272336,384.8,,,,,,,
2015-11-08,1.2951953142185373,373.48699999999997,,,,,,,
2015-11-09,1.3065131125501004,380.043,,,,,,,
2015-11-10,1.2320042061080785,337.93199999999996,,,,,,,
2015-11-11,1.1848861087780298,312.578,,,,,,,
2015-11-12,1.2300410735960134,336.856,,,,,,,
2015-11-13,1.2308366633267558,337.292,,,,,,,
2015-11-14,1.2240138730129384,333.55300000000005,,,,,,,
2015-11-15,1.1987365106560786,319.9283,,,,,,,
2015-11-16,1.2228956543254286,331.59,,,,,,,
2015-11-17,1.228056503264377,335.77,,,,,,,
2015-11-18,1.2265981500283227,334.973,,,,,,,
2015-11-19,1.2135351200214781,326.315,,,,,,,
2015-11-20,1.2025890557618322,321.988,,,,,,,
2015-11-21,1.212235117823225,327.17400000000004,,,,,,,
2015-11-22,1.2069811060277043,324.344,,,,,,,
2015-11-23,1.2075421082626936,323.257,,,,,,,
2015-11-24,1.1991726635414313,320.161,,,,,,,
2015-11-25,1.2174426211139227,328.983,,,,,,,
2015-11-26,1.259713202861858,353.30400000000003,,,,,,,
2015-11-27,1.268385011261075,358.185,,,,,,,
2015-11-28,1.267460435443899,357.663,,,,,,,
2015-11-29,1.2924347604850954,371.86400000000003,,,,,,,
2015-11-30,1.3011135418210302,376.907,,,,,,,
2015-12-01,1.2764052634802663,362.72900000000004,,,,,,,
2015-12-02,1.2706051368310232,359.43,,,,,,,
2015-12-03,1.2739025085271023,361.30800000000005,,,,,,,
2015-12-04,1.2777301923846074,363.4825,,,,,,,
2015-12-05,1.3215839714957973,388.861,,,,,,,
2015-12-06,1.320898475281529,388.458,,,,,,,
2015-12-07,1.3334325408242211,395.865,,,,,,,
2015-12-08,1.3704282039425815,418.13599999999997,,,,,,,
2015-12-09,1.3741990998597535,418.036,,,,,,,
2015-12-10,1.3742758025648345,415.25199999999995,,,,,,,
2015-12-11,1.4278332636463595,453.9,,,,,,,
2015-12-12,1.399231294439182,435.897,,,,,,,
2015-12-13,1.3954583944679215,433.537,,,,,,,
2015-12-14,1.4135381370183429,443.839,,,,,,,
2015-12-15,1.445966634951461,465.50199999999995,,,,,,,
2015-12-16,1.4301513357683069,455.375,,,,,,,
2015-12-17,1.4311123477992018,455.98699999999997,,,,,,,
2015-12-18,1.4433889478711437,463.844,,,,,,,
2015-12-19,1.4408701004173499,462.226,,,,,,,
2015-12-20,1.4097823808363663,442.496,,,,,,,
2015-12-21,1.4042532976815925,437.76099999999997,,,,,,,
2015-12-22,1.4005628855060857,435.5,,,,,,,
2015-12-23,1.4103286701657112,442.839,,,,,,,
2015-12-24,1.4312430945735486,454.848,,,,,,,
2015-12-25,1.4300527176901576,455.31199999999995,,,,,,,
2015-12-26,1.3689196668878998,417.216,,,,,,,
2015-12-27,1.3775982464787286,422.523,,,,,,,
2015-12-28,1.3755459197771351,421.265,,,,,,,
2015-12-29,1.395805860914061,432.61800000000005,,,,,,,
2015-12-30,1.3853766709494064,426.145,,,,,,,
2015-12-31,1.3898146330271746,430.05,,,,,,,
2016-01-01,1.3969272919621103,434.463,,,,,,,
2016-01-02,1.395516986329255,433.586,,,,,,,
2016-01-03,1.390317079527071,430.361,,,,,,,
2016-01-04,1.395367001860586,433.49300000000005,,,,,,,
2016-01-05,1.393385834186886,432.25300000000004,,,,,,,
2016-01-06,1.388867407115355,429.464,,,,,,,
2016-01-07,1.4347058071135843,458.28,,,,,,,
2016-01-08,1.4270147114582559,453.37,,,,,,,
2016-01-09,1.4203315091248756,449.14300000000003,,,,,,,
2016-01-10,1.4200492069151274,448.964,,,,,,,
2016-01-11,1.4191324857562981,448.385,,,,,,,
2016-01-12,1.3943865048624768,432.884,,,,,,,
2016-01-13,1.3930265141880875,432.04,,,,,,,
2016-01-14,1.3892958401205278,429.72900000000004,,,,,,,
2016-01-15,1.2694132970569005,358.76599999999996,,,,,,,
2016-01-16,1.3195495423002717,387.665,,,,,,,
2016-01-17,1.30679735183995,380.208,,,,,,,
2016-01-18,1.316446698115673,385.844,,,,,,,
2016-01-19,1.3025570871820484,377.745,,,,,,,
2016-01-20,1.3714205897891478,418.74199999999996,,,,,,,
2016-01-21,1.3569386128024508,409.945,,,,,,,
2016-01-22,1.309462855809438,381.76099999999997,,,,,,,
2016-01-23,1.3170386549628281,386.191,,,,,,,
2016-01-24,1.3447445592634961,402.61,,,,,,,
2016-01-25,1.3246420713250544,390.663,,,,,,,
2016-01-26,1.3259417877966049,391.43,,,,,,,
2016-01-27,1.3313489571635955,394.629,,,,,,,
2016-01-28,1.3053799282849738,379.384,,,,,,,
2016-01-29,1.3033413267006002,378.2,,,,,,,
2016-01-30,1.301163813796017,376.93699999999995,,,,,,,
2016-01-31,1.2841346395686697,367.135,,,,,,,
2016-02-01,1.2913068810907744,371.24800000000005,,,,,,,
2016-02-02,1.2942308743840818,372.87699999999995,,,,,,,
2016-02-03,1.287274468463023,368.93300000000005,,,,,,,
2016-02-04,1.321160617309423,388.61199999999997,,,,,,,
2016-02-05,1.315583213699077,385.338,,,,,,,
2016-02-06,1.298516373786821,375.405,,,,,,,
2016-02-07,1.2983075687236365,375.284,,,,,,,
2016-02-08,1.2910512017257483,371.101,,,,,,,
2016-02-09,1.2949071061774318,373.32099999999997,,,,,,,
2016-02-10,1.306370435919107,379.96,,,,,,,
2016-02-11,1.3025139996381792,377.72,,,,,,,
2016-02-12,1.3118017823959174,383.126,,,,,,,
2016-02-13,1.3272154615738354,392.18199999999996,,,,,,,
2016-02-14,1.3516212213443235,406.73800000000006,,,,,,,
2016-02-15,1.3395153014219472,399.485,,,,,,,
2016-02-16,1.3526552672240362,407.361,,,,,,,
2016-02-17,1.3662017822303767,415.561,,,,,,,
2016-02-18,1.3761531268398692,421.63699999999994,,,,,,,
2016-02-19,1.3740252621218598,420.334,,,,,,,
2016-02-20,1.4002255076723036,436.517,,,,,,,
2016-02-21,1.4041882824726253,438.985,,,,,,,
2016-02-22,1.4027173147635883,438.07199999999995,,,,,,,
2016-02-23,1.3734480594392642,419.981,,,,,,,
2016-02-24,1.3806176149006917,424.36199999999997,,,,,,,
2016-02-25,1.3792177183800032,423.517,,,,,,,
2016-02-26,1.3930652052491632,432.064,,,,,,,
2016-02-27,1.3931851817506187,432.13800000000003,,,,,,,
2016-02-28,1.3939934685474642,432.64,,,,,,,
2016-02-29,1.4003714514512426,436.608,,,,,,,
2016-03-01,1.3955987428163847,433.63699999999994,,,,,,,
2016-03-02,1.3760894806073556,421.598,,,,,,,
2016-03-03,1.3726059900393266,419.466,,,,,,,
2016-03-04,1.3536864582007195,407.98199999999997,,,,,,,
2016-03-05,1.3367438065772181,397.833,,,,,,,
2016-03-06,1.3480494040312445,404.55,,,,,,,
2016-03-07,1.3619556495446694,412.98199999999997,,,,,,,
2016-03-08,1.3599360390701225,411.75800000000004,,,,,,,
2016-03-09,1.3613553072260909,412.61800000000005,,,,,,,
2016-03-10,1.3671860677492897,416.16,,,,,,,
2016-03-11,1.3732943027280735,419.88699999999994,,,,,,,
2016-03-12,1.3572480672291471,410.13199999999995,,,,,,,
2016-03-13,1.360816757042214,412.291,,,,,,,
2016-03-14,1.365429146951086,415.091,,,,,,,
2016-03-15,1.3659089894095255,415.38300000000004,,,,,,,
2016-03-16,1.367338657018303,416.25300000000004,,,,,,,
2016-03-17,1.3709456185015725,418.452,,,,,,,
2016-03-18,1.3537754829406359,408.036,,,,,,,
2016-03-19,1.354578666879287,408.52,,,,,,,
2016-03-20,1.358272564086311,410.751,,,,,,,
2016-03-21,1.3593828697156387,411.423,,,,,,,
2016-03-22,1.3684435706920592,416.926,,,,,,,
2016-03-23,1.3691986019118867,417.38599999999997,,,,,,,
2016-03-24,1.3641947029907127,414.341,,,,,,,
2016-03-25,1.366408721448876,415.68699999999995,,,,,,,
2016-03-26,1.3681218751516941,416.73,,,,,,,
2016-03-27,1.382244839032348,425.37800000000004,,,,,,,
2016-03-28,1.377978134739266,422.756,,,,,,,
2016-03-29,1.3661884673551856,415.55300000000005,,,,,,,
2016-03-30,1.361489345104055,412.69,,,,,,,
2016-03-31,1.3655442670071403,415.161,,,,,,,
2016-04-01,1.3685797761147527,417.009,,,,,,,
2016-04-02,1.37296577341433,419.686,,,,,,,
2016-04-03,1.372473584041595,419.385,,,,,,,
2016-04-04,1.3725244624868744,419.416,,,,,,,
2016-04-05,1.3778101568350032,422.653,,,,,,,
2016-04-06,1.3762559337670293,421.7,,,,,,,
2016-04-07,1.3754463252952198,421.204,,,,,,,
2016-04-08,1.3703508534714253,418.089,,,,,,,
2016-04-09,1.3708922102685182,418.41900000000004,,,,,,,
2016-04-10,1.3752947955039425,421.111,,,,,,,
2016-04-11,1.3783593419864089,422.99,,,,,,,
2016-04-12,1.3832386205030163,425.99,,,,,,,
2016-04-13,1.3806563771674158,424.401,,,,,,,
2016-04-14,1.381802650211446,425.106,,,,,,,
2016-04-15,1.3897015171295704,429.98,,,,,,,
2016-04-16,1.391085745876742,430.837,,,,,,,
2016-04-17,1.3862752596438483,427.86199999999997,,,,,,,
2016-04-18,1.3882042879612422,429.05400000000003,,,,,,,
2016-04-19,1.3995724825024751,436.105,,,,,,,
2016-04-20,1.4092406605500472,442.156,,,,,,,
2016-04-21,1.423425626183609,451.102,,,,,,,
2016-04-22,1.4179467028988018,447.63599999999997,,,,,,,
2016-04-23,1.425762628513761,452.584,,,,,,,
2016-04-24,1.4379079631456446,460.327,,,,,,,
2016-04-25,1.441311883970771,462.51,,,,,,,
2016-04-26,1.4495357496200072,467.80300000000005,,,,,,,
2016-04-27,1.4137847478676129,445.01199999999994,,,,,,,
2016-04-28,1.421474003899125,449.856,,,,,,,
2016-04-29,1.43168172554211,456.35,,,,,,,
2016-04-30,1.420631980913289,449.333,,,,,,,
2016-05-01,1.426483740074339,453.042,,,,,,,
2016-05-02,1.4129918702610815,444.51300000000003,,,,,,,
2016-05-03,1.4221187554840715,450.274,,,,,,,
2016-05-04,1.4168788909865262,446.962,,,,,,,
2016-05-05,1.4193572643989094,448.527,,,,,,,
2016-05-06,1.4678085156189564,460.374,,,,,,,
2016-05-07,1.4365600173374211,459.465,,,,,,,
2016-05-08,1.4365158204844504,459.43699999999995,,,,,,,
2016-05-09,1.439723456331532,461.491,,,,,,,
2016-05-10,1.4232442628835347,450.98699999999997,,,,,,,
2016-05-11,1.425019875110646,452.11300000000006,,,,,,,
2016-05-12,1.429276410667873,454.81800000000004,,,,,,,
2016-05-13,1.4307516011926316,455.735,,,,,,,
2016-05-14,1.4308133571362047,455.75300000000004,,,,,,,
2016-05-15,1.4340299786089452,457.848,,,,,,,
2016-05-16,1.427062425962967,453.41,,,,,,,
2016-05-17,1.4260171771671772,452.746,,,,,,,
2016-05-18,1.4270122230233033,453.37800000000004,,,,,,,
2016-05-19,1.4005654850092726,436.72900000000004,,,,,,,
2016-05-20,1.410510320796401,442.95300000000003,,,,,,,
2016-05-21,1.4108007376469973,443.135,,,,,,,
2016-05-22,1.4038586109417324,438.773,,,,,,,
2016-05-23,1.4117535157531642,443.73400000000004,,,,,,,
2016-05-24,1.4139921607406687,445.13,,,,,,,
2016-05-25,1.4204754465067948,449.23400000000004,,,,,,,
2016-05-26,1.4277059162535088,453.819,,,,,,,
2016-05-27,1.4583051175608563,473.467,,,,,,,
2016-05-28,1.5500288616580877,525.433,,,,,,,
2016-05-29,1.5342546886258028,524.0830000000001,,,,,,,
2016-05-30,1.546651483244181,532.586,,,,,,,
2016-05-31,1.5455048755024081,531.797,,,,,,,
2016-06-01,1.5522140357250087,536.424,,,,,,,
2016-06-02,1.5547019411961225,538.145,,,,,,,
2016-06-03,1.6007157190150585,570.471,,,,,,,
2016-06-04,1.6048908879123898,573.45,,,,,,,
2016-06-05,1.6074732144774955,574.106,,,,,,,
2016-06-06,1.62261374759717,585.531,,,,,,,
2016-06-07,1.6110433972280225,577.856,,,,,,,
2016-06-08,1.6183438728046193,583.105,,,,,,,
2016-06-09,1.6090878482100277,576.4540000000001,,,,,,,
2016-06-10,1.6128198056053016,579.131,,,,,,,
2016-06-11,1.6576722005784401,611.7769999999999,,,,,,,
2016-06-12,1.741645051086693,675.3430000000001,,,,,,,
2016-06-13,1.7802563633485124,705.6189999999999,,,,,,,
2016-06-14,1.7553187865277655,685.9889999999999,,,,,,,
2016-06-15,1.7684911210772967,696.323,,,,,,,
2016-06-16,1.857575383220534,768.242,,,,,,,
2016-06-17,1.832393364729659,747.554,,,,,,,
2016-06-18,1.8423307498951755,755.684,,,,,,,
2016-06-19,1.852502336111301,764.045,,,,,,,
2016-06-20,1.8082062428932826,727.949,,,,,,,
2016-06-21,1.7293949761991416,665.8760000000001,,,,,,,
2016-06-22,1.645585481825638,602.887,,,,,,,
2016-06-23,1.676137088453474,625.495,,,,,,,
2016-06-24,1.7284671066853572,665.1619999999999,,,,,,,
2016-06-25,1.7286842697503073,665.329,,,,,,,
2016-06-26,1.6824903011117067,630.246,,,,,,,
2016-06-27,1.71965768204281,658.3989999999999,,,,,,,
2016-06-28,1.7037905783083531,646.304,,,,,,,
2016-06-29,1.6942433296479542,639.082,,,,,,,
2016-06-30,1.7379561395129415,672.485,,,,,,,
2016-07-01,1.7431658378530557,676.523,,,,,,,
2016-07-02,1.7778162775847224,703.686,,,,,,,
2016-07-03,1.7213413567003015,659.688,,,,,,,
2016-07-04,1.7497335011978206,681.63,,,,,,,
2016-07-05,1.7322699780696518,668.092,,,,,,,
2016-07-06,1.7426375429717418,676.113,,,,,,,
2016-07-07,1.6951427825390954,639.761,,,,,,,
2016-07-08,1.7279227702428865,664.743,,,,,,,
2016-07-09,1.7094782254216836,650.627,,,,,,,
2016-07-10,1.7086200206575939,649.962,,,,,,,
2016-07-11,1.7074035404438717,649.0269999999999,,,,,,,
2016-07-12,1.7280594179129645,664.8389999999999,,,,,,,
2016-07-13,1.7138289912296956,653.934,,,,,,,
2016-07-14,1.7212849141924378,659.6360000000001,,,,,,,
2016-07-15,1.7280954718490262,664.8760000000001,,,,,,,
2016-07-16,1.7263601086531306,663.541,,,,,,,
2016-07-17,1.7464239986512828,679.051,,,,,,,
